#{"t_start": 1767536077.5276003, "env_id": "MiniGrid-DoorKey-6x6-v0"}
r,l,t
0.9725,11,591.01862
0.9725,11,591.03158
0.9625,15,591.050927
0.97,12,591.071629
0.96,16,591.094935
0.965,14,591.111974
0.965,14,593.230696
0.9675,13,593.249253
0.96,16,593.272721
0.9425,23,593.305131
0.9675,13,593.324111
0.9675,13,593.342677
0.975,10,593.356838
0.9625,15,593.3779
0.9725,11,593.39344
0.975,10,593.408023
0.9375,25,593.441354
0.97,12,593.456892
0.9675,13,593.472667
0.97,12,593.488465
0.9575,17,593.509904
0.975,10,593.523789
0.975,10,593.539156
0.97,12,593.554684
0.9675,13,593.571582
0.98,8,593.585378
0.97,12,593.60172
0.9675,13,593.61794
0.97,12,593.63236
0.975,10,593.644397
0.9725,11,593.657986
0.965,14,593.675215
0.9675,13,593.690786
0.945,22,593.71804
0.965,14,593.735242
0.955,18,593.759696
0.9525,19,593.787611
0.98,8,593.803622
0.975,10,593.818913
0.975,10,593.830938
0.9775,9,593.84318
0.9425,23,593.872005
0.94,24,593.900677
0.97,12,593.913922
0.9675,13,593.934163
0.96,16,593.959781
0.9725,11,593.974168
0.9575,17,593.995164
0.975,10,594.006995
0.9625,15,594.025802
0.9725,11,594.038651
0.9725,11,594.052053
0.9175,33,594.093087
0.9575,17,594.115691
0.9775,9,594.127804
0.97,12,594.142828
0.9675,13,594.158031
0.975,10,594.169971
0.97,12,594.184328
0.95,20,594.208311
0.975,10,594.22077
0.92,32,594.259373
0.955,18,594.280189
0.9625,15,594.298624
0.965,14,594.317139
0.9725,11,594.329971
0.965,14,594.348683
0.98,8,594.362747
0.9775,9,594.373904
0.98,8,594.384931
0.945,22,594.410832
0.945,22,594.438463
0.97,12,594.454183
0.975,10,594.47168
0.965,14,594.500011
0.9525,19,594.537672
0.9725,11,594.5578
0.9725,11,594.580339
0.975,10,594.601506
0.955,18,594.637697
0.96,16,594.669493
0.9625,15,594.697969
0.93,28,594.745664
0.9625,15,594.770306
0.9575,17,594.801622
0.9725,11,594.822448
0.95,20,594.8578
0.9125,35,594.913648
0.97,12,594.929724
0.955,18,594.965465
0.97,12,594.989894
0.96,16,595.012695
0.96,16,595.038883
0.97,12,595.06197
0.94,24,595.101864
0.9625,15,595.127614
0.975,10,595.144818
0.9575,17,595.171884
0.9675,13,595.195649
0.97,12,595.217807
0.965,14,595.244248
0.9625,15,595.271971
0.975,10,595.29074
0.9675,13,595.315253
0.97,12,595.337922
0.9575,17,595.37
0.9725,11,595.390964
0.9775,9,595.407913
0.9475,21,595.448716
0.95,20,595.485482
0.975,10,595.504857
0.975,10,595.522725
0.97,12,595.539472
0.97,12,595.555502
0.9225,31,595.604084
0.9675,13,595.625647
0.97,12,595.645424
0.96,16,595.670713
0.9775,9,595.685755
0.9675,13,595.70679
0.9675,13,595.727
0.965,14,595.747009
0.97,12,595.76517
0.97,12,595.781729
0.98,8,595.792828
0.965,14,595.811008
0.96,16,595.835056
0.975,10,595.84692
0.945,22,595.877623
0.95,20,595.90262
0.9375,25,595.932924
0.9625,15,595.955937
0.9675,13,595.971987
0.9675,13,595.990733
0.965,14,596.006779
0.97,12,596.025562
0.9675,13,596.041757
0.9725,11,596.054781
0.9775,9,596.065066
0.9725,11,596.078647
0.9675,13,596.093686
0.9725,11,596.107237
0.9725,11,596.120652
0.9725,11,596.137056
0.9675,13,596.154384
0.98,8,596.164
0.965,14,596.180131
0.9475,21,596.212897
0.97,12,596.226922
0.975,10,598.36072
0.9675,13,598.379061
0.975,10,598.394337
0.9825,7,598.404263
0.9525,19,598.432958
0.975,10,598.446986
0.9475,21,598.478003
0.9625,15,598.501766
0.965,14,598.525656
0.97,12,598.542921
0.9775,9,598.559032
0.96,16,598.579185
0.95,20,598.602975
0.9575,17,598.631141
0.965,14,598.651484
0.9675,13,598.672591
0.9575,17,598.703315
0.965,14,598.719983
0.97,12,598.736013
0.9075,37,598.788683
0.9725,11,598.803889
0.9725,11,598.81683
0.96,16,598.836117
0.9625,15,598.853217
0.975,10,598.865733
0.9725,11,598.879564
0.9625,15,598.897802
0.96,16,598.922834
0.975,10,598.939008
0.9725,11,598.960718
0.9725,11,598.982175
0.96,16,599.006805
0.9675,13,599.02492
0.9725,11,599.038821
0.9475,21,599.066956
0.9775,9,599.080184
0.98,8,599.09007
0.97,12,599.104584
0.9775,9,599.115519
0.9625,15,599.134491
0.9675,13,599.149617
0.9725,11,599.162695
0.96,16,599.181455
0.9575,17,599.202897
0.9675,13,599.218661
0.9675,13,599.234188
0.9625,15,599.25678
0.9675,13,599.27502
0.98,8,599.286206
0.9725,11,599.299773
0.9475,21,599.324854
0.9775,9,599.335139
0.9475,21,599.361035
0.9625,15,599.382687
0.98,8,599.394714
0.96,16,599.415119
0.96,16,599.435913
0.935,26,599.470011
0.9425,23,599.500411
0.965,14,599.51883
0.95,20,599.541667
0.97,12,599.555736
0.9575,17,599.575712
0.9525,19,599.598564
0.9475,21,599.62491
0.975,10,599.636189
0.9775,9,599.646777
0.9475,21,599.678106
0.9475,21,599.704787
0.9725,11,599.71785
0.9725,11,599.731246
0.97,12,599.745832
0.975,10,599.757725
0.9725,11,599.770044
0.9625,15,599.787621
0.9825,7,599.796145
0.935,26,599.827585
0.9625,15,599.844502
0.9675,13,599.859642
0.9675,13,599.875409
0.96,16,599.893697
0.96,16,599.912593
0.965,14,599.929498
0.9625,15,599.947639
0.9675,13,599.963506
0.9625,15,599.98374
0.965,14,600.000796
0.935,26,600.030426
0.96,16,600.050691
0.97,12,600.067403
0.9725,11,600.085534
0.9725,11,600.10066
0.97,12,600.119822
0.9725,11,600.133352
0.98,8,600.142382
0.975,10,600.153673
0.9725,11,600.167236
0.9525,19,600.191647
0.97,12,600.20805
0.9675,13,600.222327
0.9675,13,600.237984
0.9575,17,600.259021
0.97,12,600.273934
0.965,14,600.290628
0.975,10,600.302748
0.96,16,600.321815
0.9725,11,600.334892
0.9775,9,600.347719
0.9675,13,600.367431
0.9675,13,600.385299
0.9725,11,600.403797
0.96,16,600.427121
0.93,28,600.461653
0.9725,11,600.477186
0.9625,15,600.502635
0.975,10,600.51859
0.9625,15,600.5428
0.97,12,600.560033
0.96,16,600.580973
0.965,14,600.597877
0.9525,19,600.622735
0.9575,17,600.642839
0.965,14,600.659469
0.9675,13,600.675021
0.9575,17,600.69732
0.97,12,600.715213
0.9725,11,600.72887
0.96,16,600.747819
0.975,10,600.759694
0.9725,11,600.772759
0.95,20,600.795677
0.97,12,600.810891
0.9675,13,600.82692
0.9725,11,600.839583
0.915,34,600.879925
0.9725,11,600.894608
0.95,20,600.916975
0.97,12,600.931693
0.9675,13,600.946848
0.955,18,600.969005
0.975,10,600.981031
0.9375,25,601.011157
0.965,14,601.027726
0.975,10,603.149031
0.9575,17,603.172843
0.9825,7,603.183248
0.9575,17,603.206272
0.9625,15,603.227781
0.9675,13,603.246871
0.965,14,603.267319
0.9175,33,603.312898
0.9425,23,603.34615
0.9575,17,603.379437
0.9725,11,603.40303
0.97,12,603.417875
0.98,8,603.428435
0.975,10,603.448308
0.97,12,603.467616
0.9775,9,603.48028
0.97,12,603.497071
0.975,10,603.51217
0.9725,11,603.530751
0.925,30,603.576131
0.9725,11,603.589773
0.9625,15,603.606848
0.97,12,603.621458
0.9725,11,603.635016
0.965,14,603.651205
0.97,12,603.665482
0.97,12,603.680489
0.9725,11,603.700155
0.9575,17,603.724861
0.97,12,603.742737
0.9625,15,603.760874
0.9625,15,603.778883
0.96,16,603.798896
0.9775,9,603.813152
0.975,10,603.827286
0.9725,11,603.840905
0.9725,11,603.854355
0.95,20,603.881118
0.9675,13,603.89625
0.975,10,603.908439
0.97,12,603.922976
0.9675,13,603.93802
0.9575,17,603.959739
0.96,16,603.979264
0.9675,13,603.994303
0.9775,9,604.005813
0.96,16,604.024011
0.9675,13,604.04051
0.97,12,604.055197
0.97,12,604.07058
0.97,12,604.084929
0.915,34,604.130788
0.9725,11,604.143841
0.9675,13,604.159586
0.975,10,604.171269
0.97,12,604.185796
0.975,10,604.198812
0.9725,11,604.214782
0.9625,15,604.238777
0.9775,9,604.2509
0.9775,9,604.265026
0.9725,11,604.282646
0.97,12,604.297832
0.97,12,604.312362
0.98,8,604.322083
0.97,12,604.338634
0.97,12,604.358477
0.955,18,604.383045
0.9675,13,604.398662
0.97,12,604.412699
0.9725,11,604.425747
0.97,12,604.440767
0.9575,17,604.461144
0.9475,21,604.487204
0.96,16,604.506807
0.935,26,604.537824
0.97,12,604.553013
0.965,14,604.570369
0.975,10,604.58372
0.98,8,604.594609
0.9575,17,604.614907
0.9675,13,604.630366
0.9625,15,604.648313
0.9725,11,604.66199
0.9575,17,604.68237
0.9625,15,604.700666
0.9725,11,604.713711
0.9725,11,604.727293
0.9425,23,604.75687
0.9125,35,604.809193
0.97,12,604.825709
0.95,20,604.849609
0.97,12,604.863664
0.96,16,604.887229
0.9775,9,604.897897
0.925,30,604.936287
0.9725,11,604.949211
0.9775,9,604.960371
0.98,8,604.972028
0.9725,11,604.985467
0.9675,13,605.001617
0.9725,11,605.014794
0.945,22,605.041337
0.9675,13,605.058044
0.9725,11,605.070662
0.96,16,605.089774
0.9775,9,605.101402
0.975,10,605.113087
0.9725,11,605.127108
0.97,12,605.141708
0.9725,11,605.154405
0.975,10,605.166092
0.97,12,605.180812
0.9525,19,605.20268
0.975,10,605.21478
0.9675,13,605.231255
0.965,14,605.246878
0.9725,11,605.260874
0.965,14,605.277414
0.9725,11,605.292813
0.975,10,605.306201
0.97,12,605.322251
0.975,10,605.333884
0.955,18,605.356112
0.955,18,605.38242
0.9775,9,605.395689
0.9625,15,605.417748
0.97,12,605.432089
0.9725,11,605.444601
0.9625,15,605.463219
0.9575,17,605.482634
0.9775,9,605.493409
0.9675,13,605.510717
0.9675,13,605.525398
0.9575,17,605.547772
0.9775,9,605.562067
0.965,14,605.583585
0.9775,9,605.596021
0.9675,13,605.610762
0.97,12,605.624782
0.97,12,605.639164
0.9775,9,605.649683
0.9725,11,605.662561
0.975,10,605.674615
0.9625,15,605.692158
0.9725,11,605.704515
0.975,10,605.717094
0.98,8,605.727114
0.95,20,605.750621
0.9625,15,605.768473
0.975,10,605.785868
0.97,12,605.799785
0.9775,9,607.883448
0.9525,19,607.910864
0.9675,13,607.929668
0.9525,19,607.957847
0.9625,15,607.980909
0.975,10,607.997142
0.9775,9,608.010767
0.9725,11,608.027302
0.975,10,608.040854
0.975,10,608.056273
0.9775,9,608.069514
0.935,26,608.102266
0.95,20,608.13064
0.97,12,608.144952
0.9625,15,608.163
0.97,12,608.178136
0.9725,11,608.191808
0.9625,15,608.209992
0.975,10,608.222275
0.9725,11,608.235522
0.9725,11,608.249314
0.955,18,608.272004
0.965,14,608.288652
0.975,10,608.299969
0.975,10,608.313
0.98,8,608.322022
0.965,14,608.338468
0.97,12,608.352852
0.97,12,608.367001
0.97,12,608.381176
0.97,12,608.39569
0.9775,9,608.405761
0.9625,15,608.424837
0.975,10,608.437173
0.9625,15,608.454915
0.9725,11,608.471123
0.97,12,608.485645
0.96,16,608.506831
0.9725,11,608.52158
0.965,14,608.539703
0.97,12,608.554439
0.9675,13,608.570706
0.975,10,608.582921
0.97,12,608.597465
0.9575,17,608.617803
0.9675,13,608.633946
0.96,16,608.653517
0.955,18,608.674933
0.9625,15,608.692716
0.96,16,608.711915
0.97,12,608.726035
0.955,18,608.748331
0.965,14,608.764375
0.915,34,608.803325
0.9375,25,608.832594
0.96,16,608.852963
0.9525,19,608.876127
0.9675,13,608.891588
0.9675,13,608.909634
0.9725,11,608.922748
0.965,14,608.940663
0.965,14,608.961267
0.97,12,608.977807
0.975,10,608.989786
0.95,20,609.015037
0.965,14,609.033471
0.95,20,609.062178
0.9725,11,609.075546
0.9775,9,609.086844
0.975,10,609.099113
0.975,10,609.110589
0.9775,9,609.121929
0.96,16,609.141628
0.965,14,609.158734
0.97,12,609.173783
0.975,10,609.188295
0.9625,15,609.207195
0.9675,13,609.22378
0.98,8,609.233201
0.975,10,609.244722
0.9675,13,609.260995
0.9675,13,609.277021
0.945,22,609.303981
0.9675,13,609.320078
0.97,12,609.334594
0.9525,19,609.357217
0.9625,15,609.374858
0.9675,13,609.391744
0.9525,19,609.414108
0.965,14,609.430682
0.9675,13,609.445859
0.98,8,609.455285
0.96,16,609.47598
0.9725,11,609.494024
0.9675,13,609.515119
0.9625,15,609.537807
0.9725,11,609.550256
0.95,20,609.575457
0.945,22,609.606823
0.975,10,609.619377
0.965,14,609.6356
0.96,16,609.653705
0.97,12,609.672023
0.9625,15,609.692616
0.965,14,609.709712
0.9775,9,609.720609
0.945,22,609.745862
0.975,10,609.75785
0.9625,15,609.774842
0.96,16,609.795187
0.965,14,609.811858
0.965,14,609.828138
0.9725,11,609.841589
0.8975,41,609.889003
0.975,10,609.900554
0.9775,9,609.913051
0.9675,13,609.928236
0.97,12,609.942653
0.9625,15,609.964097
0.96,16,609.982672
0.9775,9,609.992724
0.9725,11,610.005311
0.9725,11,610.022026
0.965,14,610.044722
0.9725,11,610.06283
0.9575,17,610.086054
0.97,12,610.101307
0.975,10,610.113962
0.97,12,610.129183
0.9675,13,610.145597
0.9675,13,610.170763
0.975,10,610.191717
0.9775,9,610.208468
0.965,14,610.237043
0.9725,11,610.258826
0.9725,11,610.280849
0.955,18,610.31696
0.9775,9,610.330874
0.9775,9,610.341902
0.9575,17,610.36395
0.9525,19,610.387019
0.97,12,610.401455
0.9675,13,610.422715
0.9675,13,610.448263
0.965,14,610.465891
0.9725,11,610.48319
0.955,18,610.505377
0.965,14,610.522782
0.97,12,610.539113
0.9625,15,610.558702
0.975,10,612.661801
0.97,12,612.680013
0.9725,11,612.696039
0.97,12,612.712667
0.965,14,612.732775
0.97,12,612.749936
0.975,10,612.76396
0.915,34,612.812226
0.975,10,612.825747
0.9775,9,612.837805
0.97,12,612.853724
0.9625,15,612.871829
0.9725,11,612.884687
0.97,12,612.899788
0.955,18,612.920396
0.95,20,612.945289
0.9525,19,612.968375
0.97,12,612.98197
0.975,10,612.994086
0.9575,17,613.013637
0.965,14,613.031784
0.9625,15,613.052898
0.0,360,613.486019
0.9775,9,613.501129
0.965,14,613.519757
0.96,16,613.54362
0.96,16,613.564001
0.97,12,613.579203
0.9775,9,613.591097
0.9675,13,613.608362
0.965,14,613.625073
0.375,250,613.955284
0.975,10,613.970119
0.965,14,613.985634
0.965,14,614.002828
0.97,12,614.01737
0.965,14,614.034753
0.955,18,614.058783
0.9675,13,614.073835
0.97,12,614.089759
0.97,12,614.10529
0.845,62,614.186085
0.9675,13,614.204164
0.9625,15,614.22251
0.9725,11,614.238721
0.95,20,614.263261
0.955,18,614.284331
0.975,10,614.295955
0.97,12,614.310172
0.9675,13,614.325519
0.965,14,614.344957
0.9675,13,614.361948
0.965,14,614.382989
0.9575,17,614.405554
0.9675,13,614.423324
0.9725,11,614.444615
0.9675,13,614.46751
0.9625,15,614.485479
0.97,12,614.49965
0.9475,21,614.524749
0.9725,11,614.537945
0.9675,13,614.554147
0.9725,11,614.565667
0.975,10,614.578694
0.9625,15,614.599033
0.9625,15,614.622376
0.9675,13,614.648635
0.9625,15,614.678063
0.9675,13,614.705569
0.965,14,614.732801
0.97,12,614.750244
0.975,10,614.764922
0.96,16,614.78422
0.9425,23,614.81145
0.96,16,614.833071
0.97,12,614.848499
0.965,14,614.864796
0.9575,17,614.885218
0.975,10,614.898462
0.965,14,614.91573
0.9725,11,614.930012
0.975,10,614.943939
0.96,16,614.96384
0.9675,13,614.980329
0.9725,11,614.994092
0.97,12,615.00976
0.9625,15,615.028185
0.9725,11,615.043834
0.965,14,615.062763
0.9725,11,615.075198
0.9575,17,615.097878
0.97,12,615.112303
0.9675,13,615.127856
0.9625,15,615.145663
0.96,16,615.16528
0.97,12,615.180087
0.965,14,615.199646
0.97,12,615.2147
0.9675,13,615.230227
0.9625,15,615.24854
0.96,16,615.269393
0.9075,37,615.3176
0.9625,15,617.410616
0.965,14,617.430731
0.9675,13,617.449928
0.975,10,617.4644
0.96,16,617.487811
0.9725,11,617.502582
0.9575,17,617.525654
0.975,10,617.540882
0.955,18,617.561934
0.97,12,617.576957
0.9625,15,617.597976
0.95,20,617.624859
0.965,14,617.642907
0.9675,13,617.658418
0.9625,15,617.67623
0.9775,9,617.686843
0.975,10,617.699039
0.97,12,617.712545
0.975,10,617.725133
0.9625,15,617.745637
0.965,14,617.765702
0.9675,13,617.780786
0.96,16,617.799588
0.9575,17,617.819491
0.975,10,617.831526
0.97,12,617.845372
0.9625,15,617.867591
0.9725,11,617.885679
0.97,12,617.90131
0.9525,19,617.925991
0.965,14,617.942897
0.9375,25,617.972941
0.975,10,617.985978
0.9475,21,618.010163
0.965,14,618.027719
0.965,14,618.044673
0.955,18,618.065006
0.9525,19,618.088701
0.9725,11,618.101908
0.97,12,618.115446
0.9725,11,618.130717
0.97,12,618.145753
0.9775,9,618.159807
0.9625,15,618.185704
0.96,16,618.213614
0.97,12,618.233875
0.9675,13,618.258501
0.975,10,618.275634
0.9625,15,618.294728
0.9725,11,618.312127
0.975,10,618.331702
0.9725,11,618.353024
0.9675,13,618.375643
0.975,10,618.394775
0.97,12,618.410892
0.97,12,618.42591
0.975,10,618.437831
0.9625,15,618.464018
0.97,12,618.484414
0.9675,13,618.500026
0.97,12,618.514594
0.9525,19,618.537546
0.9575,17,618.55835
0.975,10,618.573553
0.905,38,618.618688
0.9725,11,618.632616
0.9625,15,618.652321
0.97,12,618.66691
0.9725,11,618.685417
0.97,12,618.701047
0.97,12,618.715743
0.9375,25,618.748943
0.97,12,618.763484
0.96,16,618.781331
0.975,10,618.796865
0.9525,19,618.818647
0.97,12,618.832026
0.97,12,618.847046
0.96,16,618.865654
0.96,16,618.885082
0.9725,11,618.898705
0.97,12,618.916821
0.9675,13,618.931869
0.9575,17,618.951009
0.975,10,618.966087
0.9625,15,618.990952
0.975,10,619.011702
0.9775,9,619.02567
0.9675,13,619.051302
0.975,10,619.070966
0.96,16,619.103765
0.9675,13,619.129847
0.965,14,619.154623
0.965,14,619.171385
0.97,12,619.185417
0.97,12,619.201598
0.94,24,619.230105
0.9675,13,619.246839
0.97,12,619.264769
0.9675,13,619.282138
0.97,12,619.296759
0.9575,17,619.317643
0.9725,11,619.330009
0.97,12,619.344358
0.98,8,619.354387
0.97,12,619.369036
0.945,22,619.394637
0.9675,13,619.410761
0.9725,11,619.423778
0.0,360,619.854793
0.9725,11,619.871897
0.9675,13,619.886983
0.97,12,619.901096
0.9725,11,619.913752
0.9675,13,619.934944
0.9625,15,619.957822
0.9675,13,619.973017
0.9675,13,619.98868
0.9775,9,619.999722
0.9625,15,620.018063
0.9675,13,620.033916
0.965,14,620.051715
0.965,14,620.067798
0.9625,15,620.086078
0.9625,15,622.215517
0.9675,13,622.235204
0.975,10,622.249859
0.975,10,622.264592
0.9675,13,622.281687
0.9775,9,622.294741
0.975,10,622.308805
0.965,14,622.328965
0.9775,9,622.340434
0.9675,13,622.359586
0.97,12,622.376854
0.965,14,622.397003
0.9725,11,622.414986
0.975,10,622.428041
0.97,12,622.444977
0.9575,17,622.465396
0.9575,17,622.485786
0.97,12,622.505232
0.975,10,622.517831
0.965,14,622.536093
0.9625,15,622.557024
0.9775,9,622.570756
0.95,20,622.601021
0.9625,15,622.62239
0.975,10,622.635962
0.9625,15,622.655008
0.975,10,622.667921
0.9475,21,622.6921
0.965,14,622.709801
0.9625,15,622.728035
0.9625,15,622.745484
0.965,14,622.765207
0.9625,15,622.783117
0.965,14,622.799433
0.9675,13,622.814986
0.9675,13,622.831737
0.9625,15,622.853877
0.965,14,622.87062
0.9775,9,622.885676
0.97,12,622.900948
0.97,12,622.915963
0.965,14,622.932819
0.9775,9,622.944609
0.97,12,622.960408
0.9675,13,622.978486
0.955,18,622.999363
0.975,10,623.013906
0.96,16,623.035433
0.9725,11,623.049121
0.97,12,623.065649
0.9725,11,623.082741
0.9725,11,623.100937
0.9675,13,623.117162
0.9725,11,623.13476
0.9675,13,623.15264
0.9775,9,623.163795
0.975,10,623.176822
0.9725,11,623.190096
0.965,14,623.207699
0.9625,15,623.225839
0.9675,13,623.243002
0.9725,11,623.25703
0.9475,21,623.282596
0.975,10,623.294626
0.9725,11,623.306923
0.97,12,623.323782
0.98,8,623.334876
0.9675,13,623.350606
0.9625,15,623.368718
0.975,10,623.382793
0.975,10,623.394812
0.9725,11,623.407881
0.9725,11,623.421909
0.97,12,623.437974
0.965,14,623.454654
0.975,10,623.46945
0.9725,11,623.48529
0.9625,15,623.506174
0.9625,15,623.525013
0.975,10,623.542436
0.9675,13,623.559568
0.9575,17,623.579913
0.98,8,623.589938
0.965,14,623.607873
0.9725,11,623.623985
0.97,12,623.640485
0.9725,11,623.660763
0.965,14,623.682409
0.9675,13,623.698207
0.96,16,623.717992
0.975,10,623.728997
0.9775,9,623.740739
0.97,12,623.758809
0.9675,13,623.774666
0.975,10,623.787601
0.9675,13,623.804776
0.97,12,623.820007
0.965,14,623.836132
0.975,10,623.847993
0.9675,13,623.864661
0.9725,11,623.877934
0.9725,11,623.891467
0.97,12,623.906232
0.9525,19,623.929935
0.9675,13,623.948687
0.975,10,623.960911
0.9725,11,623.97593
0.9725,11,623.991085
0.9575,17,624.015612
0.97,12,624.032629
0.9575,17,624.057673
0.9775,9,624.070454
0.975,10,624.083266
0.9725,11,624.09688
0.965,14,624.113954
0.9575,17,624.133617
0.9725,11,624.14878
0.965,14,624.1653
0.9675,13,624.181839
0.975,10,624.193218
0.97,12,624.208405
0.97,12,624.223938
0.965,14,624.242995
0.9425,23,624.270859
0.9725,11,624.284912
0.9625,15,624.302471
0.9675,13,624.318711
0.965,14,624.335765
0.975,10,624.348677
0.9575,17,624.368578
0.965,14,624.384786
0.975,10,624.397806
0.965,14,624.414856
0.98,8,624.425611
0.9675,13,624.443569
0.9725,11,624.457157
0.9725,11,624.469495
0.965,14,624.486169
0.965,14,624.504793
0.9725,11,624.524026
0.9625,15,624.548717
0.9675,13,624.570896
0.9775,9,624.584151
0.9625,15,624.603425
0.965,14,624.620049
0.97,12,624.634382
0.9675,13,624.650102
0.97,12,624.665618
0.9625,15,624.683208
0.97,12,624.697756
0.97,12,624.711687
0.9725,11,624.724661
0.9675,13,624.740816
0.9675,13,624.755311
0.9625,15,624.773646
0.9725,11,624.785693
0.9675,13,624.801872
0.9675,13,624.817983
0.96,16,624.838045
0.95,20,624.863816
0.97,12,624.878264
0.97,12,624.893147
0.9625,15,626.965097
0.9625,15,626.985962
0.9775,9,626.998658
0.9375,25,627.034148
0.965,14,627.053673
0.9675,13,627.071761
0.9725,11,627.086861
0.975,10,627.10039
0.9675,13,627.118039
0.9725,11,627.133674
0.955,18,627.158487
0.9725,11,627.176071
0.9725,11,627.193012
0.97,12,627.212707
0.96,16,627.2387
0.965,14,627.259655
0.95,20,627.285779
0.975,10,627.297969
0.9425,23,627.325783
0.9325,27,627.358036
0.9675,13,627.374231
0.98,8,627.383748
0.94,24,627.411023
0.9625,15,627.430316
0.9725,11,627.444388
0.9625,15,627.463107
0.9775,9,627.47362
0.965,14,627.491798
0.975,10,627.504099
0.975,10,627.515875
0.965,14,627.532795
0.9725,11,627.551065
0.9625,15,627.567648
0.9725,11,627.582728
0.9325,27,627.614617
0.96,16,627.632975
0.965,14,627.65021
0.97,12,627.664738
0.9625,15,627.683396
0.9675,13,627.69872
0.9475,21,627.723786
0.94,24,627.758265
0.96,16,627.777228
0.955,18,627.799375
0.9625,15,627.816801
0.9625,15,627.833518
0.96,16,627.853162
0.9725,11,627.86568
0.9775,9,627.87835
0.9475,21,627.910871
0.965,14,627.927982
0.975,10,627.940605
0.96,16,627.962714
0.965,14,627.981566
0.955,18,628.005709
0.9425,23,628.050597
0.9725,11,628.070845
0.975,10,628.092124
0.9575,17,628.126114
0.975,10,628.147288
0.9725,11,628.169887
0.96,16,628.195296
0.9625,15,628.213635
0.975,10,628.228336
0.97,12,628.248991
0.965,14,628.268044
0.97,12,628.287591
0.96,16,628.311687
0.975,10,628.324729
0.98,8,628.333841
0.9575,17,628.354622
0.9725,11,628.367701
0.9775,9,628.378056
0.97,12,628.39291
0.965,14,628.409022
0.96,16,628.428276
0.9575,17,628.448678
0.9375,25,628.478962
0.96,16,628.501646
0.9675,13,628.524749
0.9225,31,628.571725
0.9775,9,628.582844
0.95,20,628.611478
0.9625,15,628.630551
0.975,10,628.64313
0.9625,15,628.663704
0.9575,17,628.68537
0.97,12,628.700382
0.975,10,628.715003
0.9525,19,628.737193
0.9475,21,628.768692
0.975,10,628.784061
0.975,10,628.798622
0.965,14,628.820858
0.9575,17,628.843019
0.8975,41,628.892589
0.9725,11,628.905765
0.9725,11,628.919502
0.955,18,628.941308
0.97,12,628.955703
0.955,18,628.979186
0.925,30,629.013687
0.965,14,629.03341
0.9525,19,629.058993
0.9525,19,629.084052
0.935,26,629.114123
0.9725,11,629.127143
0.7925,83,629.228781
0.9775,9,629.239815
0.9575,17,629.261762
0.97,12,629.28105
0.965,14,629.301612
0.975,10,629.314658
0.9525,19,629.343756
0.975,10,629.358225
0.975,10,629.37196
0.955,18,629.395613
0.975,10,629.407166
0.96,16,629.427016
0.97,12,629.441329
0.955,18,629.46263
0.935,26,629.494281
0.9475,21,629.518778
0.96,16,629.538097
0.9425,23,629.565679
0.97,12,629.579532
0.9625,15,629.596752
0.9625,15,629.618311
0.955,18,629.6401
0.975,10,629.65262
0.965,14,629.668755
0.9775,9,631.771025
0.9725,11,631.786148
0.9725,11,631.800624
0.9725,11,631.817718
0.9625,15,631.838896
0.975,10,631.854077
0.9775,9,631.867109
0.975,10,631.882506
0.9525,19,631.91318
0.9775,9,631.928793
0.9775,9,631.942858
0.96,16,631.969151
0.98,8,631.983407
0.965,14,632.006065
0.9675,13,632.028238
0.9725,11,632.04527
0.9675,13,632.067636
0.96,16,632.092291
0.9575,17,632.117278
0.9525,19,632.139733
0.9475,21,632.165819
0.965,14,632.184139
0.9775,9,632.198352
0.96,16,632.217788
0.9375,25,632.247372
0.97,12,632.264371
0.95,20,632.294075
0.975,10,632.307093
0.9725,11,632.322321
0.9725,11,632.335076
0.955,18,632.35541
0.9625,15,632.374624
0.955,18,632.403349
0.95,20,632.43391
0.97,12,632.44801
0.94,24,632.476857
0.9625,15,632.495698
0.95,20,632.531313
0.965,14,632.548047
0.975,10,632.560587
0.96,16,632.57955
0.975,10,632.592582
0.97,12,632.606973
0.965,14,632.623715
0.9675,13,632.640965
0.965,14,632.658336
0.9675,13,632.673239
0.9675,13,632.689008
0.9675,13,632.705435
0.9675,13,632.722698
0.9775,9,632.732783
0.975,10,632.744809
0.9775,9,632.754833
0.97,12,632.769486
0.98,8,632.78323
0.9775,9,632.797814
0.9725,11,632.814743
0.9725,11,632.832787
0.935,26,632.876929
0.975,10,632.893268
0.9725,11,632.908817
0.97,12,632.923142
0.97,12,632.938634
0.965,14,632.958859
0.9775,9,632.972888
0.95,20,632.995698
0.9725,11,633.012403
0.965,14,633.032785
0.9625,15,633.053607
0.965,14,633.073098
0.96,16,633.093746
0.9775,9,633.104423
0.975,10,633.11771
0.965,14,633.133908
0.975,10,633.145931
0.9625,15,633.163632
0.9775,9,633.173679
0.97,12,633.18776
0.975,10,633.199423
0.9675,13,633.215965
0.975,10,633.228016
0.9625,15,633.245122
0.955,18,633.267205
0.97,12,633.282172
0.9675,13,633.297806
0.9775,9,633.308511
0.97,12,633.324725
0.9675,13,633.341049
0.96,16,633.360071
0.965,14,633.375581
0.97,12,633.389764
0.9775,9,633.400791
0.9775,9,633.411817
0.9725,11,633.430019
0.9775,9,633.441255
0.9625,15,633.458514
0.9475,21,633.482735
0.9575,17,633.502897
0.9775,9,633.51343
0.97,12,633.527591
