#{"t_start": 1767536782.4364533, "env_id": "MiniGrid-DoorKey-6x6-v0"}
r,l,t
0.96,16,288.595589
0.9525,19,288.626951
0.945,22,291.512024
0.96,16,291.54124
0.955,18,291.572883
0.9625,15,291.59902
0.9425,23,291.638809
0.9725,11,291.658369
0.965,14,291.682699
0.9525,19,291.716146
0.965,14,291.740685
0.9425,23,291.780071
0.9575,17,291.809767
0.9525,19,291.843222
0.96,16,291.871924
0.9425,23,291.911857
0.965,14,291.935803
0.965,14,291.959635
0.925,30,292.010737
0.96,16,292.038925
0.9325,27,292.08428
0.95,20,292.120064
0.9675,13,292.141251
0.96,16,292.170973
0.975,10,292.188708
0.955,18,292.218297
0.955,18,292.246308
0.9575,17,292.275949
0.9675,13,292.298722
0.97,12,292.320856
0.9425,23,292.356916
0.96,16,292.38416
0.955,18,292.415375
0.9725,11,292.434934
0.95,20,292.465034
0.9575,17,292.493109
0.0,360,293.124289
0.96,16,293.147961
0.945,22,293.180939
0.9775,9,293.196067
0.965,14,293.219647
0.9575,17,293.249758
0.97,12,293.271115
0.93,28,293.317976
0.9425,23,293.356832
0.9575,17,293.388109
0.95,20,293.422856
0.97,12,293.444155
0.9625,15,293.470494
0.9625,15,293.498158
0.9575,17,293.526541
0.9575,17,293.555731
0.9275,29,293.602942
0.965,14,293.626551
0.9275,29,293.678116
0.9525,19,293.712175
0.9625,15,293.738867
0.9675,13,293.761013
0.9625,15,293.786128
0.9625,15,293.812875
0.97,12,293.834947
0.9525,19,293.868315
0.935,26,293.911069
0.9675,13,293.933863
0.955,18,293.962698
0.9625,15,293.988935
0.955,18,294.020816
0.9525,19,294.052832
0.9725,11,294.073041
0.9425,23,294.110758
0.9325,27,294.157959
0.9525,19,294.193018
0.965,14,294.214243
0.955,18,294.244857
0.9725,11,294.263263
0.9625,15,294.289933
0.955,18,294.320132
0.9475,21,294.351933
0.9675,13,294.372044
0.8675,53,294.4594
0.905,38,294.523871
0.93,28,294.573133
0.9525,19,294.605804
0.935,26,294.652475
0.955,18,294.683163
0.965,14,294.708712
0.9625,15,294.734872
0.9625,15,294.760265
0.9775,9,294.776834
0.9625,15,294.803932
0.965,14,294.829055
0.9725,11,294.84789
0.9725,11,294.867204
0.9675,13,294.890829
0.96,16,294.918097
0.96,16,294.946256
0.955,18,294.975972
0.955,18,295.00657
0.9575,17,297.649744
0.9625,15,297.675174
0.9775,9,297.689473
0.9375,25,297.726484
0.9725,11,297.745865
0.965,14,297.770221
0.9575,17,297.800326
0.97,12,297.819015
0.9725,11,297.838112
0.9625,15,297.861466
0.9675,13,297.884382
0.95,20,297.919982
0.965,14,297.946291
0.965,14,297.96585
0.965,14,297.989064
0.97,12,298.009067
0.9425,23,298.049976
0.95,20,298.084003
0.9725,11,298.103113
0.96,16,298.131233
0.9675,13,298.154908
0.9625,15,298.181438
0.945,22,298.21718
0.93,28,298.264996
0.9375,25,298.304394
0.9575,17,298.333523
0.9675,13,298.351126
0.9375,25,298.393882
0.9625,15,298.416988
0.9675,13,298.439201
0.9575,17,298.470276
0.975,10,298.486885
0.965,14,298.512769
0.9675,13,298.534191
0.9725,11,298.552806
0.965,14,298.578502
0.965,14,298.601056
0.975,10,298.61608
0.96,16,298.643335
0.975,10,298.658887
0.9625,15,298.683943
0.9625,15,298.711206
0.94,24,298.753947
0.9575,17,298.78116
0.955,18,298.808817
0.97,12,298.828928
0.9725,11,298.846611
0.97,12,298.868294
0.975,10,298.885971
0.965,14,298.908926
0.965,14,298.933197
0.94,24,298.972099
0.9675,13,298.989435
0.9575,17,299.019349
0.97,12,299.039789
0.9575,17,299.07085
0.965,14,299.091234
0.9425,23,299.130003
0.945,22,299.168123
0.96,16,299.193033
0.9575,17,299.224038
0.9525,19,299.255274
0.9475,21,299.288943
0.96,16,299.314996
0.97,12,299.336697
0.9725,11,299.354808
0.96,16,299.381122
0.955,18,299.405715
0.9375,25,299.449856
0.955,18,299.480178
0.9525,19,299.506748
0.965,14,299.530894
0.9525,19,299.565083
0.9575,17,299.594802
0.96,16,299.62291
0.9725,11,299.642028
0.96,16,299.672974
0.9525,19,299.707222
0.96,16,299.734561
0.9575,17,299.765927
0.975,10,299.784017
0.9725,11,299.802109
0.9425,23,299.836883
0.96,16,299.860096
0.97,12,299.879136
0.9725,11,299.898675
0.965,14,299.922233
0.955,18,299.954429
0.9625,15,299.979146
0.9625,15,300.006789
0.965,14,300.02997
0.94,24,300.071133
0.9625,15,300.096788
0.965,14,300.121091
0.9425,23,300.157085
0.9575,17,300.186231
0.9475,21,300.224067
0.9775,9,300.240593
0.965,14,300.266992
0.96,16,300.292166
0.945,22,300.330017
0.97,12,300.351196
0.97,12,300.371791
0.9675,13,300.394921
0.9525,19,300.427984
0.955,18,300.460202
0.965,14,300.486864
0.96,16,300.511496
0.97,12,300.53117
0.94,24,300.569206
0.9675,13,300.58985
0.97,12,300.608945
0.93,28,300.655092
0.945,22,300.693408
0.945,22,300.732056
0.9575,17,300.758172
0.9625,15,300.781985
0.9575,17,300.808783
0.97,12,300.828342
0.95,20,300.860115
0.9625,15,300.888263
0.955,18,300.918438
0.975,10,300.93555
0.95,20,300.970814
0.955,18,301.002142
0.9575,17,301.031929
0.95,20,301.064225
0.945,22,303.765743
0.9625,15,303.793113
0.96,16,303.821474
0.9675,13,303.844225
0.965,14,303.868617
0.955,18,303.900211
0.965,14,303.924232
0.94,24,303.962661
0.96,16,303.987974
0.9675,13,304.009616
0.955,18,304.040226
0.955,18,304.07207
0.9525,19,304.106514
0.955,18,304.139452
0.96,16,304.167114
0.97,12,304.186617
0.9625,15,304.212778
0.9525,19,304.246356
0.95,20,304.28103
0.9625,15,304.306052
0.96,16,304.33431
0.965,14,304.356968
0.9625,15,304.383885
0.9525,19,304.41396
0.9575,17,304.444426
0.9575,17,304.475192
0.95,20,304.507032
0.965,14,304.530803
0.96,16,304.556849
0.97,12,304.576126
0.95,20,304.611191
0.965,14,304.635727
0.9725,11,304.655924
0.9375,25,304.703886
0.9475,21,304.740709
0.955,18,304.773047
0.96,16,304.801043
0.95,20,304.835617
0.935,26,304.885212
0.9675,13,304.907995
0.9575,17,304.938179
0.955,18,304.966227
0.965,14,304.996823
0.945,22,305.035478
0.97,12,305.058118
0.9475,21,305.097042
0.955,18,305.128196
0.9625,15,305.154174
0.96,16,305.18173
0.955,18,305.212883
0.9675,13,305.235068
0.9675,13,305.254757
0.945,22,305.293013
0.935,26,305.340192
0.9625,15,305.364835
0.95,20,305.399031
0.9675,13,305.419816
0.96,16,305.447933
0.9575,17,305.479055
0.97,12,305.500158
0.9625,15,305.525855
0.965,14,305.55083
0.935,26,305.597026
0.9675,13,305.620083
0.94,24,305.658977
0.97,12,305.677073
0.9425,23,305.714587
0.9675,13,305.738303
0.9625,15,305.765081
0.9675,13,305.787174
0.955,18,305.816853
0.955,18,305.849138
0.955,18,305.880039
0.9575,17,305.911163
0.96,16,305.940947
0.9625,15,305.965996
0.9675,13,305.986129
0.9725,11,306.006891
0.97,12,306.027956
0.955,18,306.060036
0.9675,13,306.083064
0.975,10,306.100853
0.9575,17,306.130958
0.9625,15,306.156996
0.9725,11,306.17803
0.97,12,306.197074
0.955,18,306.22814
0.975,10,306.247182
0.9725,11,306.269656
0.965,14,306.294798
0.965,14,306.314957
0.965,14,306.337145
0.9675,13,306.357203
0.9725,11,306.374789
0.9475,21,306.410741
0.9725,11,306.4322
0.96,16,306.461284
0.945,22,306.501101
0.95,20,306.531615
0.97,12,306.549775
0.955,18,306.57839
0.96,16,306.606044
0.9625,15,306.632169
0.95,20,306.666728
0.9675,13,306.689879
0.955,18,306.719786
0.9625,15,306.745875
0.9575,17,306.774726
0.965,14,306.797906
0.965,14,306.81979
0.9625,15,306.842939
0.96,16,306.870911
0.96,16,306.899029
0.9675,13,306.922889
0.9675,13,306.944165
0.96,16,306.971331
0.9675,13,306.994913
0.9575,17,307.024748
0.9475,21,307.062282
0.9675,13,307.08567
0.96,16,307.113799
0.975,10,307.132448
0.9625,15,307.159141
0.9425,23,307.19892
0.97,12,307.217285
0.9525,19,307.250919
0.9675,13,307.272968
0.9675,13,307.296321
0.9675,13,310.095173
0.9675,13,310.11735
0.9675,13,310.142088
0.95,20,310.176998
0.9575,17,310.205215
0.9625,15,310.231972
0.9625,15,310.258083
0.8625,55,310.356595
0.89,44,310.433764
0.9625,15,310.459026
0.9525,19,310.490176
0.9625,15,310.514955
0.95,20,310.549053
0.975,10,310.565223
0.9575,17,310.592852
0.9675,13,310.613965
0.965,14,310.64004
0.77,92,310.796283
0.9625,15,310.821959
0.95,20,310.8549
0.8425,63,310.958203
0.965,14,310.98409
0.965,14,311.004361
0.955,18,311.035798
0.96,16,311.063961
0.9575,17,311.09412
0.955,18,311.12574
0.9675,13,311.149135
0.9575,17,311.178656
0.7125,115,311.370964
0.965,14,311.395988
0.975,10,311.414095
0.96,16,311.442157
0.9675,13,311.465474
0.535,186,311.773119
0.505,198,312.093044
0.98,8,312.108063
0.95,20,312.14295
0.955,18,312.174514
0.9575,17,312.203482
0.9575,17,312.233161
0.97,12,312.252981
0.9625,15,312.279039
0.9525,19,312.313189
0.935,26,312.360126
0.9675,13,312.382897
0.9625,15,312.409805
0.955,18,312.440907
0.97,12,312.462306
0.5875,165,312.744249
0.94,24,312.785998
0.96,16,312.813883
0.9475,21,312.847346
0.9375,25,312.887935
0.9675,13,312.910885
0.9725,11,312.931094
0.945,22,312.96386
0.955,18,312.993725
0.94,24,313.035074
0.9625,15,313.061464
0.95,20,313.095667
0.8675,53,313.181947
0.955,18,313.212276
0.955,18,313.243978
0.9325,27,313.291844
0.95,20,313.326456
0.97,12,313.34822
0.9475,21,313.383723
0.9575,17,313.41416
0.965,14,313.439489
0.97,12,313.459511
0.975,10,313.475142
0.965,14,313.498301
0.925,30,313.552503
0.9525,19,316.223957
0.975,10,316.242096
0.85,60,316.348341
0.915,34,316.402206
0.965,14,316.423433
0.9425,23,316.465377
0.95,20,316.501867
0.96,16,316.529672
0.945,22,316.566415
0.91,36,316.630631
0.97,12,316.649859
0.9625,15,316.673984
0.9575,17,316.699776
0.9625,15,316.730968
0.945,22,316.770855
0.9625,15,316.797211
0.9725,11,316.816195
0.95,20,316.849827
0.925,30,316.896125
0.975,10,316.914171
0.96,16,316.942557
0.9625,15,316.969606
0.8675,53,317.060015
0.9575,17,317.096449
0.92,32,317.159508
0.97,12,317.180222
0.975,10,317.195739
0.975,10,317.211227
0.965,14,317.231851
0.85,60,317.334735
0.9575,17,317.364136
0.9675,13,317.38624
0.965,14,317.409401
0.9675,13,317.432039
0.7175,113,317.63087
0.965,14,317.652985
0.9475,21,317.684101
0.89,44,317.762046
0.6775,129,317.996004
0.9575,17,318.025657
0.52,192,318.346875
0.7675,93,318.517288
0.9625,15,318.545469
0.965,14,318.573142
0.975,10,318.591305
0.95,20,318.626909
0.95,20,318.661151
0.9625,15,318.687972
0.96,16,318.717304
0.955,18,318.748603
0.9675,13,318.771332
0.7425,103,318.936756
0.95,20,318.970732
0.9625,15,318.998349
0.97,12,319.018958
0.9725,11,319.040589
0.9525,19,319.073347
0.9675,13,319.096975
0.9725,11,319.116012
0.97,12,319.138262
0.9525,19,319.170971
0.97,12,319.192104
0.9775,9,319.209296
0.9175,33,319.26671
0.9625,15,319.294021
0.9625,15,319.319076
0.9725,11,319.339196
0.93,28,319.388061
0.95,20,319.421766
0.9225,31,319.472526
0.9525,19,319.505756
0.9225,31,319.560053
0.895,42,319.634996
0.955,18,319.666583
0.96,16,319.694602
0.97,12,319.716212
0.975,10,319.733762
0.955,18,322.380749
0.9725,11,322.400554
0.9525,19,322.432245
0.955,18,322.464005
0.96,16,322.4912
0.7825,87,322.638973
0.9425,23,322.681232
0.95,20,322.712933
0.965,14,322.736776
0.96,16,322.765821
0.965,14,322.787911
0.9575,17,322.816798
0.935,26,322.860574
0.9525,19,322.891189
0.9675,13,322.913726
0.9575,17,322.940629
0.965,14,322.962475
0.72,112,323.143013
0.905,38,323.201061
0.95,20,323.230608
0.935,26,323.271971
0.9725,11,323.288808
0.965,14,323.313263
0.96,16,323.341331
0.97,12,323.362216
0.8825,47,323.441875
0.97,12,323.459789
0.9475,21,323.494012
0.8275,69,323.607876
0.9625,15,323.633237
0.945,22,323.669496
0.89,44,323.7393
0.965,14,323.763883
0.9425,23,323.801899
0.95,20,323.836419
0.9775,9,323.851095
0.9675,13,323.875216
0.96,16,323.903913
0.935,26,323.94955
0.96,16,323.977039
0.975,10,323.994903
0.97,12,324.01855
0.9675,13,324.041159
0.9725,11,324.061157
0.9725,11,324.078056
0.9575,17,324.105772
0.945,22,324.146082
0.9575,17,324.178145
0.965,14,324.202924
0.9675,13,324.225212
0.9725,11,324.241009
0.9475,21,324.277219
0.8975,41,324.345913
0.9325,27,324.386995
0.96,16,324.411549
0.7575,97,324.575257
0.9675,13,324.594988
0.965,14,324.618793
0.9675,13,324.645888
0.9725,11,324.665465
0.945,22,324.704611
0.9675,13,324.728294
0.9675,13,324.750937
0.9575,17,324.781146
0.975,10,324.799193
0.84,64,324.909969
0.965,14,324.93401
0.955,18,324.964782
0.9625,15,324.990959
0.9625,15,325.01652
0.9675,13,325.040917
0.485,206,325.393011
0.945,22,325.432367
0.925,30,325.484046
0.9775,9,325.50016
0.9125,35,325.557716
0.96,16,325.586042
0.94,24,325.62869
0.97,12,325.648229
0.975,10,325.663816
0.955,18,325.690335
0.9475,21,325.724149
0.9675,13,325.746259
0.96,16,325.772761
0.9125,35,325.833201
0.9675,13,328.482228
0.935,26,328.528816
0.97,12,328.550609
0.9525,19,328.583917
0.9325,27,328.631142
0.9675,13,328.652785
0.9475,21,328.688926
0.9425,23,328.728323
0.9625,15,328.755008
0.9725,11,328.775388
0.9225,31,328.829639
0.955,18,328.861342
0.9725,11,328.880025
0.955,18,328.908751
0.9675,13,328.925983
0.9475,21,328.962694
0.9575,17,328.99115
0.97,12,329.011279
0.945,22,329.050197
0.945,22,329.085901
0.9525,19,329.118847
0.965,14,329.143485
0.9625,15,329.169236
0.9425,23,329.20921
0.97,12,329.229007
0.9625,15,329.256324
0.9475,21,329.286805
0.96,16,329.316143
0.9175,33,329.370504
0.955,18,329.399177
0.865,54,329.494288
0.965,14,329.517944
0.9675,13,329.539483
0.965,14,329.564228
0.9675,13,329.585108
0.955,18,329.613777
0.9225,31,329.666454
0.9625,15,329.691862
0.95,20,329.72284
0.9725,11,329.739008
0.9375,25,329.780177
0.955,18,329.809734
0.96,16,329.836911
0.9675,13,329.859972
0.9525,19,329.8931
0.965,14,329.917137
0.97,12,329.940823
0.9575,17,329.969796
0.96,16,329.99821
0.9575,17,330.028915
0.96,16,330.059128
0.905,38,330.121804
0.9575,17,330.151611
0.9475,21,330.186423
0.9425,23,330.226873
0.945,22,330.265509
0.95,20,330.299989
0.9625,15,330.325799
0.9575,17,330.354902
0.9725,11,330.373536
0.8775,49,330.455783
0.9625,15,330.479917
0.975,10,330.49795
0.9575,17,330.523051
0.9625,15,330.548094
0.9625,15,330.569046
0.9625,15,330.58974
0.9325,27,330.633925
0.91,36,330.690069
0.965,14,330.713844
0.965,14,330.736881
0.82,72,330.859054
0.9525,19,330.890616
0.9675,13,330.910922
0.9625,15,330.935979
0.9625,15,330.96227
0.955,18,330.993913
0.9525,19,331.028654
0.915,34,331.085978
0.9725,11,331.105615
0.96,16,331.133273
0.91,36,331.187109
0.9475,21,331.223117
0.975,10,331.239698
0.945,22,331.275805
0.96,16,331.299982
0.9675,13,331.320082
0.945,22,331.356719
0.9675,13,331.379504
0.96,16,331.407165
0.96,16,331.436357
0.9375,25,331.477207
0.9625,15,331.503746
0.945,22,331.53886
0.96,16,331.564248
0.965,14,331.589396
0.96,16,331.617015
0.9625,15,331.644141
0.96,16,331.671243
0.935,26,331.715135
0.965,14,331.740217
0.9675,13,331.75914
0.9625,15,331.780999
0.965,14,331.803042
0.9625,15,331.826054
0.96,16,331.852849
0.97,12,331.873097
0.9675,13,331.896175
0.9675,13,334.541123
0.965,14,334.564918
0.965,14,334.589638
0.95,20,334.623868
0.9675,13,334.647049
0.9725,11,334.665719
0.975,10,334.684027
0.965,14,334.70665
0.96,16,334.72994
0.945,22,334.769417
0.965,14,334.792982
0.9625,15,334.819696
0.9675,13,334.839879
0.9675,13,334.862217
0.9775,9,334.878863
0.9475,21,334.915075
0.9175,33,334.968395
0.9725,11,334.988079
0.9425,23,335.025856
0.95,20,335.060083
0.96,16,335.08725
0.95,20,335.122932
0.96,16,335.152527
0.96,16,335.181839
0.9675,13,335.204975
0.965,14,335.229829
0.96,16,335.259023
0.9525,19,335.285957
0.9525,19,335.315843
0.955,18,335.341173
0.9775,9,335.358739
0.95,20,335.391143
0.9625,15,335.41396
0.9525,19,335.445857
0.9675,13,335.466753
0.9675,13,335.486912
0.95,20,335.520113
0.965,14,335.544223
0.9725,11,335.564089
0.9625,15,335.590216
0.97,12,335.61177
0.9625,15,335.640091
0.9625,15,335.666655
0.965,14,335.691978
0.97,12,335.713204
0.955,18,335.741824
0.97,12,335.763898
0.9575,17,335.792152
0.9525,19,335.824215
0.955,18,335.854836
0.95,20,335.883919
0.9475,21,335.920205
0.9675,13,335.943313
0.9675,13,335.964658
0.97,12,335.986728
0.97,12,336.006759
0.9675,13,336.030058
0.9375,25,336.081094
0.9675,13,336.10314
0.9725,11,336.119945
0.0,360,336.704823
0.945,22,336.743979
0.9625,15,336.769557
0.9525,19,336.799123
0.9625,15,336.825835
0.9625,15,336.851988
0.9425,23,336.893196
0.965,14,336.915735
0.9525,19,336.947868
0.95,20,336.981938
0.97,12,336.999496
0.9725,11,337.016703
0.965,14,337.042295
0.9475,21,337.078728
0.9525,19,337.113153
0.9675,13,337.135192
0.965,14,337.158848
0.96,16,337.187011
0.9625,15,337.211287
0.9575,17,337.23899
0.965,14,337.263324
0.9675,13,337.285173
0.97,12,337.306723
0.9675,13,337.329844
0.955,18,337.361846
0.97,12,337.380896
0.9625,15,337.402813
0.97,12,337.422898
0.9625,15,337.448968
0.9575,17,337.479416
0.9425,23,337.518812
0.97,12,337.541077
0.9175,33,337.598762
0.9575,17,337.628934
0.9625,15,337.656304
0.975,10,337.670965
0.95,20,337.705301
0.96,16,337.733295
0.9575,17,337.762093
0.9475,21,337.800779
0.945,22,337.836691
0.97,12,337.854954
0.97,12,337.876206
0.9575,17,337.905142
0.925,30,337.955665
0.975,10,337.97363
0.9675,13,337.996617
0.975,10,340.579997
0.9625,15,340.605865
0.925,30,340.655745
0.97,12,340.676936
0.9525,19,340.706765
0.9525,19,340.741115
0.9425,23,340.780746
0.9575,17,340.808911
0.965,14,340.833288
0.97,12,340.854847
0.965,14,340.88008
0.9675,13,340.901408
0.9575,17,340.93504
0.9675,13,340.956832
0.9575,17,340.987921
0.9725,11,341.007976
0.9525,19,341.040162
0.9675,13,341.062758
0.9675,13,341.085926
0.955,18,341.116826
0.9525,19,341.151049
0.96,16,341.175977
0.945,22,341.210974
0.96,16,341.239922
0.9675,13,341.262223
0.9675,13,341.285873
0.9675,13,341.308531
0.9775,9,341.32228
0.9525,19,341.3539
0.9625,15,341.376033
0.9625,15,341.398928
0.965,14,341.422733
0.96,16,341.447866
0.965,14,341.46996
0.9625,15,341.496424
0.9525,19,341.529935
0.9525,19,341.562005
0.96,16,341.587121
0.9625,15,341.609884
0.9575,17,341.640148
0.9675,13,341.662271
0.9675,13,341.681932
0.9675,13,341.706037
0.9575,17,341.735862
0.955,18,341.767438
0.935,26,341.811992
0.965,14,341.838348
0.9625,15,341.866069
0.9375,25,341.906801
0.9675,13,341.929995
0.9475,21,341.96301
0.9475,21,342.002283
0.9575,17,342.031706
0.9625,15,342.056783
0.96,16,342.085243
0.9725,11,342.1048
0.9725,11,342.123897
0.965,14,342.149696
0.965,14,342.169867
0.96,16,342.199211
0.97,12,342.219443
0.9675,13,342.240087
0.9475,21,342.278812
0.9675,13,342.30001
0.9525,19,342.332199
0.97,12,342.350831
0.96,16,342.381057
0.9575,17,342.411263
0.9775,9,342.42678
0.9775,9,342.444366
0.975,10,342.461881
0.9675,13,342.486061
0.955,18,342.517148
0.975,10,342.53522
0.94,24,342.574126
0.97,12,342.594419
0.9775,9,342.609744
0.95,20,342.6451
0.9725,11,342.664066
0.96,16,342.689889
0.9625,15,342.719815
0.9675,13,342.741874
0.9425,23,342.780752
0.9725,11,342.796803
0.9525,19,342.829021
0.9725,11,342.848974
0.9575,17,342.879877
0.97,12,342.899921
0.9725,11,342.919601
0.9475,21,342.955827
0.965,14,342.980889
0.97,12,343.001957
0.96,16,343.030186
0.965,14,343.055786
0.9575,17,343.08395
0.945,22,343.122994
0.965,14,343.148037
0.9575,17,343.177974
0.9725,11,343.197113
0.955,18,343.228215
0.975,10,343.245858
0.9475,21,343.282956
0.96,16,343.311781
0.9775,9,343.327182
0.96,16,343.350904
0.9675,13,343.368941
0.9675,13,343.386971
0.96,16,343.415133
0.955,18,343.445792
0.9525,19,343.476841
0.97,12,343.496916
0.9675,13,343.518802
0.9575,17,343.549932
0.965,14,343.57399
0.95,20,343.608499
0.9525,19,343.641322
0.9575,17,343.670032
0.9575,17,343.692331
0.95,20,343.727951
0.975,10,343.745061
0.975,10,343.762372
0.975,10,343.777037
0.96,16,343.805202
0.96,16,343.831983
0.9575,17,343.861758
0.95,20,343.892293
0.9675,13,343.91581
0.97,12,343.93477
0.9575,17,343.964906
0.9725,11,343.981953
0.97,12,344.000735
0.9575,17,344.031878
0.9525,19,346.719034
0.95,20,346.752854
0.94,24,346.793131
0.9525,19,346.828559
0.975,10,346.846151
0.96,16,346.873554
0.96,16,346.9032
0.9525,19,346.937145
0.9275,29,346.98641
0.96,16,347.015321
0.9725,11,347.03464
0.955,18,347.067028
0.955,18,347.094403
0.9375,25,347.134896
0.9575,17,347.165011
0.9625,15,347.19185
0.9575,17,347.221926
0.9625,15,347.248023
0.9575,17,347.276702
0.9775,9,347.293863
0.95,20,347.330068
0.9675,13,347.353152
0.965,14,347.376201
0.9625,15,347.401925
0.9625,15,347.428903
0.9625,15,347.456089
0.97,12,347.477121
0.965,14,347.501121
0.9575,17,347.528825
0.9475,21,347.564992
0.95,20,347.598801
0.9525,19,347.632207
0.9575,17,347.660399
0.97,12,347.687952
0.955,18,347.719726
0.9575,17,347.749492
0.9575,17,347.779657
0.9625,15,347.805954
0.9675,13,347.828961
0.9675,13,347.85278
0.9525,19,347.886122
0.9775,9,347.901914
0.9675,13,347.922705
0.945,22,347.959505
0.9675,13,347.980401
0.9575,17,348.009536
0.94,24,348.04887
0.9625,15,348.07478
0.9725,11,348.095045
0.9225,31,348.149659
0.9475,21,348.18486
0.97,12,348.206111
0.965,14,348.229923
0.9675,13,348.252153
0.9625,15,348.278109
0.9375,25,348.314917
0.9675,13,348.33696
0.9675,13,348.360217
0.93,28,348.410513
0.975,10,348.429127
0.9625,15,348.455749
0.97,12,348.477095
0.9475,21,348.51405
0.97,12,348.535179
0.9525,19,348.568573
0.9475,21,348.606809
0.9675,13,348.629895
0.9625,15,348.657011
0.97,12,348.678906
0.965,14,348.702964
0.9625,15,348.729939
0.9575,17,348.759055
0.96,16,348.786131
0.9625,15,348.813966
0.95,20,348.84396
0.9375,25,348.882967
0.9575,17,348.912092
0.9525,19,348.943393
0.965,14,348.967309
0.9625,15,348.992889
0.975,10,349.010824
0.9775,9,349.027032
0.96,16,349.053888
0.9525,19,349.082168
0.96,16,349.105894
0.945,22,349.141195
0.9575,17,349.170128
0.96,16,349.199039
0.98,8,349.214119
0.96,16,349.241982
0.9725,11,349.260941
0.98,8,349.275651
0.9675,13,349.296963
0.9675,13,349.321433
0.9625,15,349.346734
0.945,22,349.383682
0.965,14,349.408984
0.96,16,349.433304
0.965,14,349.45673
0.975,10,349.473704
0.9675,13,349.493638
0.9275,29,349.542145
0.9325,27,349.58117
0.975,10,349.598709
0.965,14,349.622895
0.96,16,349.650003
0.9775,9,349.66731
